customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0013193,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.24,1710.61,Yes
CUST-0013194,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,113.53,3943.29,No
CUST-0013195,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,113.51,2084.58,No
CUST-0013196,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.91,3788.66,Yes
CUST-0013197,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.55,144.78,No
CUST-0013198,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,83.36,340.19,No
CUST-0013199,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.67,2866.9,Yes
CUST-0013200,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.22,732.17,Yes
CUST-0013201,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),88.57,2100.84,No
CUST-0013202,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.75,2283.43,Yes
CUST-0013203,Female,1,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),75.71,4853.13,Yes
CUST-0013204,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,118.75,1621.27,No
CUST-0013205,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),91.21,1260.67,No
CUST-0013206,Male,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,102.59,515.21,Yes
CUST-0013207,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.09,1692.35,Yes
CUST-0013208,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.18,687.42,No
CUST-0013209,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,104.75,,No
CUST-0013210,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),83.65,2506.01,No
CUST-0013211,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.35,936.02,No
CUST-0013212,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,92.06,280.4,No
CUST-0013213,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,110.66,345.92,Yes
CUST-0013214,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,102.42,3072.9,Yes
CUST-0013215,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),98.04,308.17,Yes
CUST-0013216,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),87.69,1078.83,No
CUST-0013217,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,3582.45,No
CUST-0013218,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,118.75,4054.09,No
CUST-0013219,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,118.75,,No
CUST-0013220,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.21,2944.16,Yes
CUST-0013221,Male,0,Yes,No,28,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.32,1684.9,No
CUST-0013222,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.34,1050.57,No
CUST-0013223,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.39,1033.8,Yes
CUST-0013224,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.25,269.31,No
CUST-0013225,Male,0,No,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.84,,No
CUST-0013226,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8220.36,Yes
CUST-0013227,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.32,800.79,No
CUST-0013228,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.21,3364.51,No
CUST-0013229,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.77,4707.43,No
CUST-0013230,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.65,1007.76,No
CUST-0013231,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.06,1083.84,Yes
CUST-0013232,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.56,304.93,Yes
CUST-0013233,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),101.48,735.48,No
CUST-0013234,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.8,234.66,No
CUST-0013235,Female,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,118.75,2158.96,No
CUST-0013236,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,93.75,2783.3,No
CUST-0013237,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.67,211.98,No
CUST-0013238,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.44,5837.04,Yes
CUST-0013239,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,91.93,1265.14,No
CUST-0013240,Male,1,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.0,340.6,No
CUST-0013241,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.9,2014.81,Yes
CUST-0013242,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.84,7613.62,No
CUST-0013243,Male,0,No,No,46,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),118.75,5398.26,No
CUST-0013244,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.0,6787.97,No
CUST-0013245,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.15,336.6,No
CUST-0013246,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,57.89,168.28,No
CUST-0013247,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,118.75,1100.69,No
CUST-0013248,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.6,1549.5,Yes
CUST-0013249,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.4,4220.38,Yes
CUST-0013250,Male,1,No,Yes,47,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.27,3224.95,No
CUST-0013251,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,106.17,4686.28,No
CUST-0013252,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),118.75,5298.26,No
CUST-0013253,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.27,1665.76,No
CUST-0013254,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),99.79,222.46,No
CUST-0013255,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.17,2399.4,Yes
CUST-0013256,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,98.56,90.72,Yes
CUST-0013257,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.43,3037.99,No
CUST-0013258,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),117.93,1508.68,No
CUST-0013259,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),73.68,1673.62,No
CUST-0013260,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,116.07,2231.2,No
CUST-0013261,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.81,2914.18,No
CUST-0013262,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,97.38,1942.18,No
CUST-0013263,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,93.36,,No
CUST-0013264,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),84.59,,No
CUST-0013265,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),54.21,3914.05,No
CUST-0013266,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,116.77,2215.02,No
CUST-0013267,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,89.5,345.96,Yes
CUST-0013268,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.5,376.49,No
CUST-0013269,Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.57,,No
CUST-0013270,Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.95,113.18,No
CUST-0013271,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.32,21.33,No
CUST-0013272,Female,1,No,No,12,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.77,794.83,No
CUST-0013273,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.62,469.99,No
CUST-0013274,Female,0,Yes,No,15,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,63.08,921.52,Yes
CUST-0013275,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.94,2476.57,No
CUST-0013276,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,109.13,5542.17,No
CUST-0013277,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.83,2826.79,No
CUST-0013278,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,114.3,140.94,No
CUST-0013279,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,98.15,496.69,No
CUST-0013280,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.39,936.06,No
CUST-0013281,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,83.24,320.47,Yes
CUST-0013282,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.12,3785.75,No
CUST-0013283,Male,1,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,76.97,110.8,Yes
CUST-0013284,Male,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.7,817.81,No
CUST-0013285,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.06,6769.79,Yes
CUST-0013286,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.31,308.69,No
CUST-0013287,Male,0,Yes,Yes,15,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,,No
CUST-0013288,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.31,1682.17,No
CUST-0013289,Female,0,Yes,No,31,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.5,2212.3,No
CUST-0013290,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.96,5022.55,No
CUST-0013291,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,112.31,2149.24,No
CUST-0013292,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),99.99,1437.36,Yes
CUST-0013293,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.88,287.15,No
CUST-0013294,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.68,7999.27,Yes
CUST-0013295,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,53.96,818.63,Yes
CUST-0013296,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,82.32,5191.89,No
CUST-0013297,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.9,1280.64,No
CUST-0013298,Male,1,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.33,3373.63,No
CUST-0013299,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,116.7,2574.14,No
CUST-0013300,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,71.53,2939.57,No
CUST-0013301,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.97,376.02,Yes
CUST-0013302,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,8542.86,Yes
CUST-0013303,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.32,3863.36,No
CUST-0013304,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.99,1403.79,No
CUST-0013305,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.74,5598.32,No
CUST-0013306,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,830.82,Yes
CUST-0013307,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),118.75,369.37,No
CUST-0013308,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.48,59.75,No
CUST-0013309,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.62,776.43,No
CUST-0013310,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.76,48.52,Yes
CUST-0013311,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,98.65,7081.64,No
CUST-0013312,Male,1,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.97,2643.5,Yes
CUST-0013313,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.48,1352.54,Yes
CUST-0013314,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.16,1244.21,Yes
CUST-0013315,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,118.75,8561.53,Yes
CUST-0013316,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.34,4924.12,No
CUST-0013317,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.63,3298.85,Yes
CUST-0013318,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,834.31,No
CUST-0013319,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,118.75,2015.2,No
CUST-0013320,Male,1,Yes,No,22,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.57,,No
CUST-0013321,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),55.38,3094.23,No
CUST-0013322,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.74,940.6,Yes
CUST-0013323,Female,1,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.08,248.0,No
CUST-0013324,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,102.15,2330.44,No
CUST-0013325,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.36,2392.47,No
CUST-0013326,Female,1,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.69,818.12,No
CUST-0013327,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.79,928.45,Yes
CUST-0013328,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.39,1799.86,Yes
CUST-0013329,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.21,3367.69,Yes
CUST-0013330,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.71,,No
CUST-0013331,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,71.39,2863.06,No
CUST-0013332,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.4,104.34,No
CUST-0013333,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.09,,No
CUST-0013334,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,88.56,4522.14,Yes
CUST-0013335,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),80.34,1755.26,Yes
CUST-0013336,Male,1,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.97,1468.1,No
CUST-0013337,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.79,2481.3,Yes
CUST-0013338,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),61.41,559.72,Yes
CUST-0013339,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,330.77,No
CUST-0013340,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.16,544.13,No
CUST-0013341,Female,0,No,No,68,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.71,3703.51,Yes
CUST-0013342,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,65.18,655.58,Yes
CUST-0013343,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.02,6316.21,Yes
CUST-0013344,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,106.46,738.67,No
CUST-0013345,Female,1,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.19,4144.93,No
CUST-0013346,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),70.0,3559.82,No
CUST-0013347,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),43.1,78.29,Yes
CUST-0013348,Male,0,No,Yes,17,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.81,1692.91,No
CUST-0013349,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,95.49,2033.06,No
CUST-0013350,Male,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,104.56,2647.5,Yes
CUST-0013351,Female,1,Yes,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,71.4,,Yes
CUST-0013352,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,96.94,,No
CUST-0013353,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.8,2845.74,No
CUST-0013354,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.61,288.07,No
CUST-0013355,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,94.97,6896.0,No
CUST-0013356,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),64.87,458.75,No
CUST-0013357,Male,1,No,No,42,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,5013.86,No
CUST-0013358,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.33,882.92,No
CUST-0013359,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.71,536.99,No
CUST-0013360,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.37,2552.74,No
CUST-0013361,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),81.49,188.82,Yes
CUST-0013362,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.6,130.98,No
CUST-0013363,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.27,2489.77,Yes
CUST-0013364,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,57.97,934.87,No
CUST-0013365,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,3595.64,No
CUST-0013366,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.75,2110.07,No
CUST-0013367,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.92,3278.55,Yes
