customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0005045,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.68,858.64,Yes
CUST-0005046,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.49,21.02,Yes
CUST-0005047,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,59.89,845.4,No
CUST-0005048,Female,0,No,No,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),63.68,2220.37,Yes
CUST-0005049,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,68.2,486.75,No
CUST-0005050,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.98,4390.01,No
CUST-0005051,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.9,405.96,No
CUST-0005052,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),78.69,,Yes
CUST-0005053,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.2,2017.11,Yes
CUST-0005054,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,105.38,4336.96,No
CUST-0005055,Male,1,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.12,504.42,No
CUST-0005056,Female,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.96,1630.63,Yes
CUST-0005057,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.51,504.99,No
CUST-0005058,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.7,320.37,No
CUST-0005059,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.77,258.87,No
CUST-0005060,Male,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,18.25,725.81,No
CUST-0005061,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.26,606.57,No
CUST-0005062,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.29,2531.96,No
CUST-0005063,Male,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,62.65,1496.2,Yes
CUST-0005064,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.43,1201.56,No
CUST-0005065,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,34.0,430.47,No
CUST-0005066,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.45,380.16,No
CUST-0005067,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,114.63,3231.79,Yes
CUST-0005068,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.81,2450.51,No
CUST-0005069,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.63,2445.97,No
CUST-0005070,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.25,137.33,No
CUST-0005071,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.28,787.32,Yes
CUST-0005072,Female,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.23,246.24,No
CUST-0005073,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,65.7,730.61,No
CUST-0005074,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),113.65,1946.29,No
CUST-0005075,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1281.29,Yes
CUST-0005076,Female,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),68.14,2238.16,No
CUST-0005077,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.35,4529.22,Yes
CUST-0005078,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.49,1148.76,No
CUST-0005079,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),44.37,197.96,No
CUST-0005080,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),51.33,456.64,Yes
CUST-0005081,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.01,890.48,No
CUST-0005082,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.06,1558.24,No
CUST-0005083,Female,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.27,1063.1,No
CUST-0005084,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.89,2971.87,Yes
CUST-0005085,Male,1,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.21,2389.35,No
CUST-0005086,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.92,1087.89,No
CUST-0005087,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.33,2021.22,No
CUST-0005088,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),60.93,2054.38,Yes
CUST-0005089,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.39,407.27,No
CUST-0005090,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.26,3352.19,No
CUST-0005091,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,19.74,142.05,No
CUST-0005092,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.34,2588.21,No
CUST-0005093,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),59.64,758.16,No
CUST-0005094,Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,45.61,638.64,Yes
CUST-0005095,Male,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.79,1165.28,No
CUST-0005096,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),105.2,6616.67,No
CUST-0005097,Female,1,No,Yes,4,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,18.25,38.01,No
CUST-0005098,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,-21.54,No
CUST-0005099,Male,1,No,No,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.48,1303.44,No
CUST-0005100,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),48.22,25.31,No
CUST-0005101,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.07,1482.85,No
CUST-0005102,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.74,4315.62,Yes
CUST-0005103,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),80.62,4926.06,Yes
CUST-0005104,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.27,2026.15,No
CUST-0005105,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),73.79,5337.42,No
CUST-0005106,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.4,1345.31,No
CUST-0005107,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.69,2063.31,No
CUST-0005108,Male,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.91,396.62,Yes
CUST-0005109,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,55.34,1220.82,No
CUST-0005110,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),66.66,4805.69,No
CUST-0005111,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,33.9,1187.13,No
CUST-0005112,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.15,4284.7,No
CUST-0005113,Female,0,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.62,,Yes
CUST-0005114,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.73,4139.43,No
CUST-0005115,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,21.49,836.51,No
CUST-0005116,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,26.94,146.46,No
CUST-0005117,Male,0,No,No,0,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,114.53,,No
CUST-0005118,Male,0,Yes,No,9,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.25,144.1,No
CUST-0005119,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.91,6431.94,No
CUST-0005120,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.55,1796.15,Yes
CUST-0005121,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.36,4207.32,Yes
CUST-0005122,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.8,555.64,Yes
CUST-0005123,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,18.25,1284.72,Yes
CUST-0005124,Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.76,1294.42,No
CUST-0005125,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.8,316.8,No
CUST-0005126,Female,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),70.87,370.59,No
CUST-0005127,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),80.3,5805.0,No
CUST-0005128,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.33,1269.25,No
CUST-0005129,Male,1,No,Yes,5,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,75.8,368.9,No
CUST-0005130,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,,Yes
CUST-0005131,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.22,580.28,Yes
CUST-0005132,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,1298.88,No
CUST-0005133,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.86,2182.01,No
CUST-0005134,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.09,1496.14,No
CUST-0005135,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.25,1302.55,No
CUST-0005136,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,52.43,1242.4,No
CUST-0005137,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.25,1075.19,Yes
CUST-0005138,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,60.85,746.69,No
CUST-0005139,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.23,5534.07,No
CUST-0005140,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.08,76.95,No
CUST-0005141,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,69.55,2835.68,No
CUST-0005142,Male,0,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.94,2225.51,No
CUST-0005143,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.79,652.33,No
CUST-0005144,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,67.27,985.2,No
CUST-0005145,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,42.59,530.0,Yes
CUST-0005146,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,50.18,154.95,No
CUST-0005147,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,55.54,1512.13,Yes
CUST-0005148,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,43.16,3097.87,No
CUST-0005149,Female,0,No,No,26,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,482.27,No
CUST-0005150,Male,1,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),35.03,866.87,No
CUST-0005151,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.11,23.89,No
CUST-0005152,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),46.97,166.33,No
CUST-0005153,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.91,2092.22,No
CUST-0005154,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.08,7249.87,No
CUST-0005155,Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,76.79,5065.07,No
CUST-0005156,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.5,929.75,No
CUST-0005157,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,60.23,1514.03,No
CUST-0005158,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.3,2290.55,No
CUST-0005159,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,81.6,3057.52,No
CUST-0005160,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.59,3307.75,No
CUST-0005161,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,915.13,No
CUST-0005162,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,,No
CUST-0005163,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.91,1988.15,No
CUST-0005164,Male,1,No,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.56,183.65,No
CUST-0005165,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),57.95,1161.75,Yes
CUST-0005166,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,28.96,2116.84,No
CUST-0005167,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,45.29,928.55,No
CUST-0005168,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,67.95,155.08,No
CUST-0005169,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,40.6,290.01,No
CUST-0005170,Female,1,Yes,No,27,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.88,1459.49,Yes
CUST-0005171,Male,1,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.19,152.54,No
CUST-0005172,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.64,574.01,No
CUST-0005173,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,51.96,651.15,No
CUST-0005174,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),93.41,5038.22,No
CUST-0005175,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,37.52,99.77,No
CUST-0005176,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.27,3442.79,No
CUST-0005177,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),18.25,270.02,No
CUST-0005178,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,54.54,1505.08,Yes
CUST-0005179,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),90.27,620.11,Yes
CUST-0005180,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,85.51,2584.01,Yes
CUST-0005181,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.16,4114.17,No
CUST-0005182,Female,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.79,129.67,No
CUST-0005183,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.5,2841.22,No
CUST-0005184,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,18.25,1158.9,No
CUST-0005185,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44.68,56.48,No
CUST-0005186,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.76,1806.74,No
CUST-0005187,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.7,2507.18,No
CUST-0005188,Male,0,Yes,No,0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,18.25,,No
CUST-0005189,Female,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,40.55,514.31,No
CUST-0005190,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),96.52,6981.8,No
CUST-0005191,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.61,2009.73,No
CUST-0005192,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,23.51,1699.64,No
CUST-0005193,Female,1,Yes,No,36,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,87.73,3159.23,No
CUST-0005194,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.44,,Yes
CUST-0005195,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.02,230.12,No
CUST-0005196,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.01,2815.27,Yes
CUST-0005197,Female,1,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),79.5,1980.01,Yes
CUST-0005198,Male,0,No,No,4,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),98.99,377.8,No
CUST-0005199,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.26,1855.6,No
CUST-0005200,Male,1,No,Yes,53,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,87.74,4673.43,No
CUST-0005201,Male,1,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.51,1901.49,No
CUST-0005202,Female,0,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),38.75,343.93,Yes
CUST-0005203,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.48,936.27,Yes
CUST-0005204,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),40.96,2934.99,No
CUST-0005205,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.29,5954.61,No
CUST-0005206,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,67.51,839.69,Yes
CUST-0005207,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,61.71,3424.39,No
CUST-0005208,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,92.76,466.37,No
CUST-0005209,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,75.97,498.03,Yes
CUST-0005210,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,62.21,394.64,Yes
CUST-0005211,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.51,131.1,No
CUST-0005212,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.4,3919.84,Yes
CUST-0005213,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,76.87,2084.16,No
CUST-0005214,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.5,494.59,No
CUST-0005215,Male,0,No,Yes,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.42,5373.73,No
CUST-0005216,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.84,1262.89,Yes
CUST-0005217,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,48.78,131.84,No
CUST-0005218,Female,1,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.5,2828.27,Yes
CUST-0005219,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),26.38,1042.76,No
